trial_id,response_id,game_id,kitchen_layout_id,trial_order,condition,question_type,prompt,slider_min_value,slider_max_value,slider_response,rt
14dcb1f8-69e6-40bb-97eb-d6990d9e514c,6d987a8f-3782-4949-b5aa-121e79b49d16,9269-5f55a281-d80a-4486-9e1b-b112124fbb48,trial_12,1,cooks_effort,effort_one_cook,How much time would it take for <strong>one cook</strong> to complete this trial?,not much time,a lot of time,14,18600.89999997616
14dcb1f8-69e6-40bb-97eb-d6990d9e514c,05918a39-0b2e-4f63-8ab2-70b8e75ddf5f,9269-5f55a281-d80a-4486-9e1b-b112124fbb48,trial_12,1,cooks_effort,effort_two_cooks,How much time would it take for <strong>two cooks</strong> to complete this trial?,not much time,a lot of time,63,18600.89999997616
8fe211dc-da3c-4ab3-bba1-45189ca1c516,e390df5e-0d21-4a96-a254-211edf36fbb5,9269-5f55a281-d80a-4486-9e1b-b112124fbb48,trial_10,2,cooks_effort,effort_one_cook,How much time would it take for <strong>one cook</strong> to complete this trial?,not much time,a lot of time,23,11046.600000023842
8fe211dc-da3c-4ab3-bba1-45189ca1c516,f3ffa26a-68e1-4b12-9ea5-8b59cb35000a,9269-5f55a281-d80a-4486-9e1b-b112124fbb48,trial_10,2,cooks_effort,effort_two_cooks,How much time would it take for <strong>two cooks</strong> to complete this trial?,not much time,a lot of time,28,11046.600000023842
f0c72b01-ca15-4b0a-8326-683d1718c0d9,9bc1d123-36cd-49db-a6c7-58d0341ebd43,9269-5f55a281-d80a-4486-9e1b-b112124fbb48,trial_15,3,cooks_effort,effort_one_cook,How much time would it take for <strong>one cook</strong> to complete this trial?,not much time,a lot of time,69,15479.100000023842
f0c72b01-ca15-4b0a-8326-683d1718c0d9,f1cb6001-49f3-4fd2-987e-f25f6992d8a6,9269-5f55a281-d80a-4486-9e1b-b112124fbb48,trial_15,3,cooks_effort,effort_two_cooks,How much time would it take for <strong>two cooks</strong> to complete this trial?,not much time,a lot of time,81,15479.100000023842
0b2c622d-db9e-493b-acef-a3259a6c0305,daaaa1c8-7350-4051-9d31-80fb056f409a,9269-5f55a281-d80a-4486-9e1b-b112124fbb48,trial_07,4,cooks_effort,effort_one_cook,How much time would it take for <strong>one cook</strong> to complete this trial?,not much time,a lot of time,25,16341.799999952316
0b2c622d-db9e-493b-acef-a3259a6c0305,7c81d64c-7f65-45d8-9002-98aa024ad550,9269-5f55a281-d80a-4486-9e1b-b112124fbb48,trial_07,4,cooks_effort,effort_two_cooks,How much time would it take for <strong>two cooks</strong> to complete this trial?,not much time,a lot of time,50,16341.799999952316
8c21a71b-fc05-4b76-8493-b49446b1e2dc,abbcb639-b429-4631-ad7b-7eb2a987529a,9269-5f55a281-d80a-4486-9e1b-b112124fbb48,trial_13,5,cooks_effort,effort_one_cook,How much time would it take for <strong>one cook</strong> to complete this trial?,not much time,a lot of time,23,12749.699999928474
8c21a71b-fc05-4b76-8493-b49446b1e2dc,4c664aa2-f81f-4a39-a09f-5c182199b6bb,9269-5f55a281-d80a-4486-9e1b-b112124fbb48,trial_13,5,cooks_effort,effort_two_cooks,How much time would it take for <strong>two cooks</strong> to complete this trial?,not much time,a lot of time,41,12749.699999928474
d48d175c-d795-4ea3-bdcd-4fdd01a04339,2f7a776f-10fa-4052-be8b-323c00aff330,9269-5f55a281-d80a-4486-9e1b-b112124fbb48,trial_11,6,cooks_effort,effort_one_cook,How much time would it take for <strong>one cook</strong> to complete this trial?,not much time,a lot of time,25,8549.700000047684
d48d175c-d795-4ea3-bdcd-4fdd01a04339,81c2fa02-dc53-4edf-b369-c256548d2124,9269-5f55a281-d80a-4486-9e1b-b112124fbb48,trial_11,6,cooks_effort,effort_two_cooks,How much time would it take for <strong>two cooks</strong> to complete this trial?,not much time,a lot of time,50,8549.700000047684
a5c8e469-4174-4c39-bf96-9abf52aab368,ba22288b-9f5d-4d5e-9f3a-b7be123d8ca0,9269-5f55a281-d80a-4486-9e1b-b112124fbb48,trial_04,7,cooks_effort,effort_one_cook,How much time would it take for <strong>one cook</strong> to complete this trial?,not much time,a lot of time,15,10101.100000023842
a5c8e469-4174-4c39-bf96-9abf52aab368,4166317a-4e35-40bd-a971-ba52f7e70c57,9269-5f55a281-d80a-4486-9e1b-b112124fbb48,trial_04,7,cooks_effort,effort_two_cooks,How much time would it take for <strong>two cooks</strong> to complete this trial?,not much time,a lot of time,34,10101.100000023842
13e2b5d9-565a-46ab-a6fa-bc3914dfc09b,322b3932-a0fe-4ac4-a174-72d38985e7d0,9269-5f55a281-d80a-4486-9e1b-b112124fbb48,trial_14,8,cooks_effort,effort_one_cook,How much time would it take for <strong>one cook</strong> to complete this trial?,not much time,a lot of time,23,12029.799999952316
13e2b5d9-565a-46ab-a6fa-bc3914dfc09b,ce1e4ad8-43d8-420e-9644-e45bc6805e5c,9269-5f55a281-d80a-4486-9e1b-b112124fbb48,trial_14,8,cooks_effort,effort_two_cooks,How much time would it take for <strong>two cooks</strong> to complete this trial?,not much time,a lot of time,33,12029.799999952316
e44c38db-0364-4e9c-a0a8-65446289f831,774fad9e-10ee-4bef-a59f-94180be01c29,9269-5f55a281-d80a-4486-9e1b-b112124fbb48,trial_16,9,cooks_effort,effort_one_cook,How much time would it take for <strong>one cook</strong> to complete this trial?,not much time,a lot of time,8,10524.0
e44c38db-0364-4e9c-a0a8-65446289f831,f7745742-d46a-4a67-a34c-71fbcc593df7,9269-5f55a281-d80a-4486-9e1b-b112124fbb48,trial_16,9,cooks_effort,effort_two_cooks,How much time would it take for <strong>two cooks</strong> to complete this trial?,not much time,a lot of time,15,10524.0
8ab72502-4215-4829-a98d-60e57f688211,d90c6881-17d1-4562-95a9-177761883ce5,9269-5f55a281-d80a-4486-9e1b-b112124fbb48,trial_02,10,cooks_effort,effort_one_cook,How much time would it take for <strong>one cook</strong> to complete this trial?,not much time,a lot of time,3,27466.89999997616
8ab72502-4215-4829-a98d-60e57f688211,b3ede699-f0c8-4760-9b9a-4ddce469e673,9269-5f55a281-d80a-4486-9e1b-b112124fbb48,trial_02,10,cooks_effort,effort_two_cooks,How much time would it take for <strong>two cooks</strong> to complete this trial?,not much time,a lot of time,92,27466.89999997616
485be20c-37b0-499c-85d6-28915b95cfb7,688a1b7b-e274-4a18-9a2e-aeb2a00e7e0b,9269-5f55a281-d80a-4486-9e1b-b112124fbb48,trial_01,11,cooks_effort,effort_one_cook,How much time would it take for <strong>one cook</strong> to complete this trial?,not much time,a lot of time,3,10261.300000071526
485be20c-37b0-499c-85d6-28915b95cfb7,cd812312-4e4f-4fd1-88d2-e9ee765e9df6,9269-5f55a281-d80a-4486-9e1b-b112124fbb48,trial_01,11,cooks_effort,effort_two_cooks,How much time would it take for <strong>two cooks</strong> to complete this trial?,not much time,a lot of time,91,10261.300000071526
94637e05-d786-43b5-a96c-067c19a0d850,2ec38d73-5a6e-4aef-94ce-97a92aaddea0,9269-5f55a281-d80a-4486-9e1b-b112124fbb48,trial_18,12,cooks_effort,effort_one_cook,How much time would it take for <strong>one cook</strong> to complete this trial?,not much time,a lot of time,90,18134.0
94637e05-d786-43b5-a96c-067c19a0d850,fbc9fe41-11f1-488c-b4ac-9e280a4088ad,9269-5f55a281-d80a-4486-9e1b-b112124fbb48,trial_18,12,cooks_effort,effort_two_cooks,How much time would it take for <strong>two cooks</strong> to complete this trial?,not much time,a lot of time,89,18134.0
1bfe7c96-f672-4fe7-ba54-66bd0b8448d2,1f5dd339-e89b-4c99-aefd-8ba9b0d5873c,9269-5f55a281-d80a-4486-9e1b-b112124fbb48,trial_03,13,cooks_effort,effort_one_cook,How much time would it take for <strong>one cook</strong> to complete this trial?,not much time,a lot of time,40,12012.600000023842
1bfe7c96-f672-4fe7-ba54-66bd0b8448d2,a25fe2c2-4f96-49eb-8bc7-cf9069d33838,9269-5f55a281-d80a-4486-9e1b-b112124fbb48,trial_03,13,cooks_effort,effort_two_cooks,How much time would it take for <strong>two cooks</strong> to complete this trial?,not much time,a lot of time,41,12012.600000023842
7e25dad7-a773-4f6e-97f3-a1ffdc62b5e6,976c22fd-f80e-4207-bb8a-279365eacce9,9269-5f55a281-d80a-4486-9e1b-b112124fbb48,trial_05,14,cooks_effort,effort_one_cook,How much time would it take for <strong>one cook</strong> to complete this trial?,not much time,a lot of time,27,10145.300000071526
7e25dad7-a773-4f6e-97f3-a1ffdc62b5e6,07ef2355-a5dd-40e4-bb30-dcb58f95ace8,9269-5f55a281-d80a-4486-9e1b-b112124fbb48,trial_05,14,cooks_effort,effort_two_cooks,How much time would it take for <strong>two cooks</strong> to complete this trial?,not much time,a lot of time,31,10145.300000071526
d415a8b7-0ab5-426f-a6c0-a13c6d76c679,f5a717d8-51c0-40d8-8d21-6b3b3cfc1b9c,9269-5f55a281-d80a-4486-9e1b-b112124fbb48,trial_06,15,cooks_effort,effort_one_cook,How much time would it take for <strong>one cook</strong> to complete this trial?,not much time,a lot of time,36,10670.600000023842
d415a8b7-0ab5-426f-a6c0-a13c6d76c679,61dcf356-40bf-4908-b4dc-318ee6cdcd73,9269-5f55a281-d80a-4486-9e1b-b112124fbb48,trial_06,15,cooks_effort,effort_two_cooks,How much time would it take for <strong>two cooks</strong> to complete this trial?,not much time,a lot of time,40,10670.600000023842
72219642-7232-4acd-ae55-a08e4c345bc4,85503e37-fe56-4f90-b181-d300354acac1,9269-5f55a281-d80a-4486-9e1b-b112124fbb48,trial_08,16,cooks_effort,effort_one_cook,How much time would it take for <strong>one cook</strong> to complete this trial?,not much time,a lot of time,32,11106.899999976158
72219642-7232-4acd-ae55-a08e4c345bc4,948988e7-5980-42f4-a354-960d9194c5e1,9269-5f55a281-d80a-4486-9e1b-b112124fbb48,trial_08,16,cooks_effort,effort_two_cooks,How much time would it take for <strong>two cooks</strong> to complete this trial?,not much time,a lot of time,35,11106.899999976158
2f43ad00-8de0-47d8-9044-e54bea9ef10b,3470007f-dba9-4813-baaa-a579a26afac7,9269-5f55a281-d80a-4486-9e1b-b112124fbb48,trial_09,17,cooks_effort,effort_one_cook,How much time would it take for <strong>one cook</strong> to complete this trial?,not much time,a lot of time,53,12617.699999928474
2f43ad00-8de0-47d8-9044-e54bea9ef10b,0b7a4bb9-698a-439c-bd32-94a650dc1c04,9269-5f55a281-d80a-4486-9e1b-b112124fbb48,trial_09,17,cooks_effort,effort_two_cooks,How much time would it take for <strong>two cooks</strong> to complete this trial?,not much time,a lot of time,62,12617.699999928474
6ccfa127-3800-42cd-bedc-bd95447fffff,4dc9df57-86ae-4aa2-aa30-f4d14692f161,0117-37aac6a1-22d2-4be1-88a0-a3040a936316,trial_03,0,cooks_effort,effort_one_cook,How much time would it take for <strong>one cook</strong> to complete this trial?,not much time,a lot of time,33,19161.0
6ccfa127-3800-42cd-bedc-bd95447fffff,41757268-d037-4582-b67a-bb00d4fdfb15,0117-37aac6a1-22d2-4be1-88a0-a3040a936316,trial_03,0,cooks_effort,effort_two_cooks,How much time would it take for <strong>two cooks</strong> to complete this trial?,not much time,a lot of time,72,19161.0
1a20fc08-c842-4a4f-a9bc-01150f49d4da,018dd1b0-be4e-41c5-867a-c8a149d1a17c,0117-37aac6a1-22d2-4be1-88a0-a3040a936316,trial_12,1,cooks_effort,effort_one_cook,How much time would it take for <strong>one cook</strong> to complete this trial?,not much time,a lot of time,60,23503.10000000894
1a20fc08-c842-4a4f-a9bc-01150f49d4da,2b0610b7-3aa4-4fe4-a105-0957f287c930,0117-37aac6a1-22d2-4be1-88a0-a3040a936316,trial_12,1,cooks_effort,effort_two_cooks,How much time would it take for <strong>two cooks</strong> to complete this trial?,not much time,a lot of time,25,23503.10000000894
8a9f37f8-5c92-47ce-a9ba-2dcf7166ea89,e076281e-5d0b-4dc7-b8c9-61c1c2a70363,0117-37aac6a1-22d2-4be1-88a0-a3040a936316,trial_07,2,cooks_effort,effort_one_cook,How much time would it take for <strong>one cook</strong> to complete this trial?,not much time,a lot of time,56,23242.0
8a9f37f8-5c92-47ce-a9ba-2dcf7166ea89,db8ea6b0-4902-4970-88f7-2495fd182f33,0117-37aac6a1-22d2-4be1-88a0-a3040a936316,trial_07,2,cooks_effort,effort_two_cooks,How much time would it take for <strong>two cooks</strong> to complete this trial?,not much time,a lot of time,36,23242.0
a56941e6-50d6-40d0-84fa-60875e22f7a1,11ca71b1-a49e-4793-887c-5a214b7cdc55,0117-37aac6a1-22d2-4be1-88a0-a3040a936316,trial_10,3,cooks_effort,effort_one_cook,How much time would it take for <strong>one cook</strong> to complete this trial?,not much time,a lot of time,72,8398.70000000298
a56941e6-50d6-40d0-84fa-60875e22f7a1,490e3389-f85d-4a5f-b906-5e23dfaf70f7,0117-37aac6a1-22d2-4be1-88a0-a3040a936316,trial_10,3,cooks_effort,effort_two_cooks,How much time would it take for <strong>two cooks</strong> to complete this trial?,not much time,a lot of time,27,8398.70000000298
b13d3aed-2377-4766-8d8d-9e0f28b3a160,fdd13015-effd-4b7d-bfc3-b909b202d149,0117-37aac6a1-22d2-4be1-88a0-a3040a936316,trial_15,4,cooks_effort,effort_one_cook,How much time would it take for <strong>one cook</strong> to complete this trial?,not much time,a lot of time,34,6953.5
b13d3aed-2377-4766-8d8d-9e0f28b3a160,e4e5f08c-750e-467c-ae11-96bba89e02b4,0117-37aac6a1-22d2-4be1-88a0-a3040a936316,trial_15,4,cooks_effort,effort_two_cooks,How much time would it take for <strong>two cooks</strong> to complete this trial?,not much time,a lot of time,64,6953.5
68e49774-d23d-4c94-b13a-333ecf9c8636,955be20e-7c28-46e5-bc4d-5145947d6d34,0117-37aac6a1-22d2-4be1-88a0-a3040a936316,trial_09,5,cooks_effort,effort_one_cook,How much time would it take for <strong>one cook</strong> to complete this trial?,not much time,a lot of time,39,15262.79999999702
68e49774-d23d-4c94-b13a-333ecf9c8636,d2e9a866-3417-4afa-8aca-fa9495005c1f,0117-37aac6a1-22d2-4be1-88a0-a3040a936316,trial_09,5,cooks_effort,effort_two_cooks,How much time would it take for <strong>two cooks</strong> to complete this trial?,not much time,a lot of time,53,15262.79999999702
6e304b7d-b629-4ae0-8ce0-c276ffa0e749,de3d357a-6ac7-4568-8869-ff023c888115,0117-37aac6a1-22d2-4be1-88a0-a3040a936316,trial_17,6,cooks_effort,effort_one_cook,How much time would it take for <strong>one cook</strong> to complete this trial?,not much time,a lot of time,84,17780.60000000894
6e304b7d-b629-4ae0-8ce0-c276ffa0e749,9fa8fd98-107e-4331-ad4c-2555249b7f73,0117-37aac6a1-22d2-4be1-88a0-a3040a936316,trial_17,6,cooks_effort,effort_two_cooks,How much time would it take for <strong>two cooks</strong> to complete this trial?,not much time,a lot of time,28,17780.60000000894
6aae4cbb-50dc-40e2-8f1e-6ca50db8ff02,135c3336-5898-4d9f-9644-6ec2b428c7f6,0117-37aac6a1-22d2-4be1-88a0-a3040a936316,trial_02,7,cooks_effort,effort_one_cook,How much time would it take for <strong>one cook</strong> to complete this trial?,not much time,a lot of time,24,14384.0
6aae4cbb-50dc-40e2-8f1e-6ca50db8ff02,3907c5c6-582e-4cde-bd43-dbf9b168f73d,0117-37aac6a1-22d2-4be1-88a0-a3040a936316,trial_02,7,cooks_effort,effort_two_cooks,How much time would it take for <strong>two cooks</strong> to complete this trial?,not much time,a lot of time,23,14384.0
fde12b33-c05e-483f-966f-add439b345a5,e7a8eeed-efff-4681-8227-49ec4fa3c03a,0117-37aac6a1-22d2-4be1-88a0-a3040a936316,trial_06,8,cooks_effort,effort_one_cook,How much time would it take for <strong>one cook</strong> to complete this trial?,not much time,a lot of time,57,7363.399999991059
fde12b33-c05e-483f-966f-add439b345a5,74c9f226-1f24-42d9-836e-55a0aabc84c9,0117-37aac6a1-22d2-4be1-88a0-a3040a936316,trial_06,8,cooks_effort,effort_two_cooks,How much time would it take for <strong>two cooks</strong> to complete this trial?,not much time,a lot of time,15,7363.399999991059
8b0d6e52-8d65-4c6f-8e09-95135005b1d3,453d3201-c016-421c-a8e3-2e8fa15325ea,0117-37aac6a1-22d2-4be1-88a0-a3040a936316,trial_18,9,cooks_effort,effort_one_cook,How much time would it take for <strong>one cook</strong> to complete this trial?,not much time,a lot of time,100,20831.20000000298
8b0d6e52-8d65-4c6f-8e09-95135005b1d3,4ddbe983-2f55-423a-999e-5258230012c4,0117-37aac6a1-22d2-4be1-88a0-a3040a936316,trial_18,9,cooks_effort,effort_two_cooks,How much time would it take for <strong>two cooks</strong> to complete this trial?,not much time,a lot of time,28,20831.20000000298
91c30383-a9e7-416e-8c0d-b41c1fb6bcdd,b225e59b-f3eb-4438-92f8-44d218427662,0117-37aac6a1-22d2-4be1-88a0-a3040a936316,trial_01,10,cooks_effort,effort_one_cook,How much time would it take for <strong>one cook</strong> to complete this trial?,not much time,a lot of time,74,20644.0
91c30383-a9e7-416e-8c0d-b41c1fb6bcdd,ec357eaf-5d11-490a-85e1-d2f807b10ca0,0117-37aac6a1-22d2-4be1-88a0-a3040a936316,trial_01,10,cooks_effort,effort_two_cooks,How much time would it take for <strong>two cooks</strong> to complete this trial?,not much time,a lot of time,35,20644.0
a1114990-7979-436f-827a-f44fffdc368d,c58b39d8-27bf-45ca-a156-e44b15c8d016,0117-37aac6a1-22d2-4be1-88a0-a3040a936316,trial_08,11,cooks_effort,effort_one_cook,How much time would it take for <strong>one cook</strong> to complete this trial?,not much time,a lot of time,82,9287.29999999702
a1114990-7979-436f-827a-f44fffdc368d,33cd27eb-8b62-4c33-9d53-73839e8aa3f5,0117-37aac6a1-22d2-4be1-88a0-a3040a936316,trial_08,11,cooks_effort,effort_two_cooks,How much time would it take for <strong>two cooks</strong> to complete this trial?,not much time,a lot of time,33,9287.29999999702
cb613e71-2ca6-44c9-8c87-eedc6be64d08,38dc1384-7c67-420b-a968-4551bdd17b71,0117-37aac6a1-22d2-4be1-88a0-a3040a936316,trial_05,12,cooks_effort,effort_one_cook,How much time would it take for <strong>one cook</strong> to complete this trial?,not much time,a lot of time,83,7142.399999991059
cb613e71-2ca6-44c9-8c87-eedc6be64d08,6cc21c79-3662-4e49-9647-49c0c0e7fac8,0117-37aac6a1-22d2-4be1-88a0-a3040a936316,trial_05,12,cooks_effort,effort_two_cooks,How much time would it take for <strong>two cooks</strong> to complete this trial?,not much time,a lot of time,22,7142.399999991059
fd2b92d9-dd2c-439e-97a1-6ce151d29be2,61daa472-66f3-440a-96ec-2dbd163ee315,0117-37aac6a1-22d2-4be1-88a0-a3040a936316,trial_16,13,cooks_effort,effort_one_cook,How much time would it take for <strong>one cook</strong> to complete this trial?,not much time,a lot of time,77,6197.70000000298
fd2b92d9-dd2c-439e-97a1-6ce151d29be2,e1844c8c-33c8-43f0-998a-55c75de2b423,0117-37aac6a1-22d2-4be1-88a0-a3040a936316,trial_16,13,cooks_effort,effort_two_cooks,How much time would it take for <strong>two cooks</strong> to complete this trial?,not much time,a lot of time,23,6197.70000000298
46f81be4-419d-40f0-bee8-f444f45a5d1f,bc81cb94-db1a-499c-9a99-110f9e8580cd,0117-37aac6a1-22d2-4be1-88a0-a3040a936316,trial_04,14,cooks_effort,effort_one_cook,How much time would it take for <strong>one cook</strong> to complete this trial?,not much time,a lot of time,88,6532.5
46f81be4-419d-40f0-bee8-f444f45a5d1f,d881bbb8-eee9-4b1b-b0ee-5812b29de016,0117-37aac6a1-22d2-4be1-88a0-a3040a936316,trial_04,14,cooks_effort,effort_two_cooks,How much time would it take for <strong>two cooks</strong> to complete this trial?,not much time,a lot of time,10,6532.5
c7614c66-79dc-404f-9b9d-c0751c7ce02c,508d1a39-6229-4ee3-b109-982a3f20a284,0117-37aac6a1-22d2-4be1-88a0-a3040a936316,trial_14,15,cooks_effort,effort_one_cook,How much time would it take for <strong>one cook</strong> to complete this trial?,not much time,a lot of time,75,13307.40000000596
c7614c66-79dc-404f-9b9d-c0751c7ce02c,df228442-87e6-419c-985b-e24183616e65,0117-37aac6a1-22d2-4be1-88a0-a3040a936316,trial_14,15,cooks_effort,effort_two_cooks,How much time would it take for <strong>two cooks</strong> to complete this trial?,not much time,a lot of time,0,13307.40000000596
f2c0900a-fb64-4420-b734-19723b98a4b2,deeff9f5-5ded-476b-8bfd-adf204f50438,0117-37aac6a1-22d2-4be1-88a0-a3040a936316,trial_13,16,cooks_effort,effort_one_cook,How much time would it take for <strong>one cook</strong> to complete this trial?,not much time,a lot of time,80,8469.79999999702
f2c0900a-fb64-4420-b734-19723b98a4b2,961e0500-beab-4a9c-ae61-08680cba62ca,0117-37aac6a1-22d2-4be1-88a0-a3040a936316,trial_13,16,cooks_effort,effort_two_cooks,How much time would it take for <strong>two cooks</strong> to complete this trial?,not much time,a lot of time,61,8469.79999999702
5b96098a-ead6-4a67-9afa-688997d19a69,61ad695b-c1bf-487f-8bf0-29c63e405082,0117-37aac6a1-22d2-4be1-88a0-a3040a936316,trial_11,17,cooks_effort,effort_one_cook,How much time would it take for <strong>one cook</strong> to complete this trial?,not much time,a lot of time,40,8798.79999999702
5b96098a-ead6-4a67-9afa-688997d19a69,1ef2423c-f43e-439f-8a78-1d813cd2ec46,0117-37aac6a1-22d2-4be1-88a0-a3040a936316,trial_11,17,cooks_effort,effort_two_cooks,How much time would it take for <strong>two cooks</strong> to complete this trial?,not much time,a lot of time,77,8798.79999999702
6008b121-a674-40e6-ad55-3d8e1bbf1c84,2d3a1906-df56-439b-bf5a-b419174f6688,6120-919dab8e-2525-4488-8a3c-d876f13d9905,trial_24,0,dish_effort,effort_tomato,How much time would it take for a cook to make a <strong>tomato salad</strong>?,not much time,a lot of time,88,11374.0
6008b121-a674-40e6-ad55-3d8e1bbf1c84,3c5f817e-cc90-4ff2-a24d-e0c60d0385c6,6120-919dab8e-2525-4488-8a3c-d876f13d9905,trial_24,0,dish_effort,effort_onion,How much time would it take for a cook to make an <strong>onion salad</strong>?,not much time,a lot of time,54,11374.0
4e04fb22-efc0-4f53-8e78-58c4386c96ad,8a90e3ea-8364-48ba-8ea9-df1f1b8f4b0e,6120-919dab8e-2525-4488-8a3c-d876f13d9905,trial_33,1,dish_effort,effort_tomato,How much time would it take for a cook to make a <strong>tomato salad</strong>?,not much time,a lot of time,81,11046.0
4e04fb22-efc0-4f53-8e78-58c4386c96ad,bf5a06cb-9450-42d1-aa4d-94d8825c145e,6120-919dab8e-2525-4488-8a3c-d876f13d9905,trial_33,1,dish_effort,effort_onion,How much time would it take for a cook to make an <strong>onion salad</strong>?,not much time,a lot of time,16,11046.0
375fabcd-14b3-495d-b580-ad91c02114d0,e1220b89-3e07-430d-a3e9-bfa46e45dd41,6120-919dab8e-2525-4488-8a3c-d876f13d9905,trial_28,2,dish_effort,effort_tomato,How much time would it take for a cook to make a <strong>tomato salad</strong>?,not much time,a lot of time,24,11929.0
375fabcd-14b3-495d-b580-ad91c02114d0,46aabc35-d98a-4927-b1ca-85c4ee380f89,6120-919dab8e-2525-4488-8a3c-d876f13d9905,trial_28,2,dish_effort,effort_onion,How much time would it take for a cook to make an <strong>onion salad</strong>?,not much time,a lot of time,25,11929.0
a1ef7a98-3e5d-45a9-95ec-78b3330f2062,9ae29c51-caf0-46be-ae5c-29f831b44adf,6120-919dab8e-2525-4488-8a3c-d876f13d9905,trial_35,3,dish_effort,effort_tomato,How much time would it take for a cook to make a <strong>tomato salad</strong>?,not much time,a lot of time,100,12700.0
a1ef7a98-3e5d-45a9-95ec-78b3330f2062,4eea1c1f-274e-41ac-8b2d-87560d02dc04,6120-919dab8e-2525-4488-8a3c-d876f13d9905,trial_35,3,dish_effort,effort_onion,How much time would it take for a cook to make an <strong>onion salad</strong>?,not much time,a lot of time,53,12700.0
4da5589e-5393-499c-b859-be27e4893de5,cf178928-453d-420c-ac36-233821fab3b8,6120-919dab8e-2525-4488-8a3c-d876f13d9905,trial_27,4,dish_effort,effort_tomato,How much time would it take for a cook to make a <strong>tomato salad</strong>?,not much time,a lot of time,87,23600.0
4da5589e-5393-499c-b859-be27e4893de5,f4699751-90fd-4eb7-bf1f-f24b82b42045,6120-919dab8e-2525-4488-8a3c-d876f13d9905,trial_27,4,dish_effort,effort_onion,How much time would it take for a cook to make an <strong>onion salad</strong>?,not much time,a lot of time,89,23600.0
bee525d6-5dee-4f92-937f-3d96d03286fe,2c6c62ab-262f-4a45-8ef6-edc334ecd789,6120-919dab8e-2525-4488-8a3c-d876f13d9905,trial_30,5,dish_effort,effort_tomato,How much time would it take for a cook to make a <strong>tomato salad</strong>?,not much time,a lot of time,88,10932.0
bee525d6-5dee-4f92-937f-3d96d03286fe,24792641-46cc-4139-80e4-9b4996fe6da0,6120-919dab8e-2525-4488-8a3c-d876f13d9905,trial_30,5,dish_effort,effort_onion,How much time would it take for a cook to make an <strong>onion salad</strong>?,not much time,a lot of time,30,10932.0
71906756-6699-4330-9cfd-9bd6b4e75285,3342f695-0a35-444e-8e39-292e68985b4a,6120-919dab8e-2525-4488-8a3c-d876f13d9905,trial_34,6,dish_effort,effort_tomato,How much time would it take for a cook to make a <strong>tomato salad</strong>?,not much time,a lot of time,67,9699.0
71906756-6699-4330-9cfd-9bd6b4e75285,5ad7d336-1dc3-4579-ba4a-69f5ee357bf5,6120-919dab8e-2525-4488-8a3c-d876f13d9905,trial_34,6,dish_effort,effort_onion,How much time would it take for a cook to make an <strong>onion salad</strong>?,not much time,a lot of time,38,9699.0
87461679-67d8-4853-a6f7-9513f5747059,8a5f9473-7863-43af-9a1d-9c8edebb58ec,6120-919dab8e-2525-4488-8a3c-d876f13d9905,trial_23,7,dish_effort,effort_tomato,How much time would it take for a cook to make a <strong>tomato salad</strong>?,not much time,a lot of time,29,11536.0
87461679-67d8-4853-a6f7-9513f5747059,4f57f81a-740c-4a5d-b6a8-ad284eaf3136,6120-919dab8e-2525-4488-8a3c-d876f13d9905,trial_23,7,dish_effort,effort_onion,How much time would it take for a cook to make an <strong>onion salad</strong>?,not much time,a lot of time,99,11536.0
aaa6b726-40a6-4124-9337-7a946b73e8f1,766fc41e-cca6-4814-a981-7c3898b15267,6120-919dab8e-2525-4488-8a3c-d876f13d9905,trial_31,8,dish_effort,effort_tomato,How much time would it take for a cook to make a <strong>tomato salad</strong>?,not much time,a lot of time,29,9870.0
aaa6b726-40a6-4124-9337-7a946b73e8f1,50463cee-f066-44eb-afb0-793e173f1b84,6120-919dab8e-2525-4488-8a3c-d876f13d9905,trial_31,8,dish_effort,effort_onion,How much time would it take for a cook to make an <strong>onion salad</strong>?,not much time,a lot of time,3,9870.0
9a02e205-3662-4cc3-87c1-24e1ad90fbb4,a4936773-980b-4cdb-86a5-3e1badb59989,6120-919dab8e-2525-4488-8a3c-d876f13d9905,trial_25,9,dish_effort,effort_tomato,How much time would it take for a cook to make a <strong>tomato salad</strong>?,not much time,a lot of time,18,13208.0
9a02e205-3662-4cc3-87c1-24e1ad90fbb4,7b25e99d-52b1-4d8c-8a43-1d57d51808c8,6120-919dab8e-2525-4488-8a3c-d876f13d9905,trial_25,9,dish_effort,effort_onion,How much time would it take for a cook to make an <strong>onion salad</strong>?,not much time,a lot of time,88,13208.0
8392c26f-d1de-4790-a470-bd28c5da524c,f404b719-49ba-46d2-948b-c0183dc0157e,6120-919dab8e-2525-4488-8a3c-d876f13d9905,trial_32,10,dish_effort,effort_tomato,How much time would it take for a cook to make a <strong>tomato salad</strong>?,not much time,a lot of time,77,8986.0
8392c26f-d1de-4790-a470-bd28c5da524c,32a9fa02-c1ae-4f2f-b228-f30f91b24795,6120-919dab8e-2525-4488-8a3c-d876f13d9905,trial_32,10,dish_effort,effort_onion,How much time would it take for a cook to make an <strong>onion salad</strong>?,not much time,a lot of time,13,8986.0
