trial_id,game_id,trial_num,block_num,trial_num_in_block,config_filename,dish,floor_plan,final_layout,furniture_placed,total_placed,placements,undo_count,redo_count,reset_count,rt,actions,design_space,design_intent
94e306f0-ad75-49ba-b2f1-553a5ce7c9c5,9257-484daf44-097d-4a03-91ec-75d1ffe84164,1.0,0.0,1.0,94e306f0-ad75-49ba-b2f1-553a5ce7c9c5.json,SaladOL,"-----1-
-     *
-     T
-     -
-     -
/     -
-L-----","-----1-
-     *
---   T
---   -
-PO   -
/     -
-L-----","[{""name"":""Table"",""initial_count"":1,""placed_count"":1}]",1.0,"[{""furniture_name"":""Table"",""location"":{""x"":1,""y"":2},""width"":2,""height"":3}]",0.0,0.0,0.0,19297.700000286102,"[{""action_index"":0,""timestamp"":279397.90000009537,""action"":""place"",""furniture"":""Table"",""location"":{""x"":1,""y"":2}},{""action_index"":1,""timestamp"":282963.59999990463,""action"":""remove"",""furniture"":""Table"",""location"":{""x"":1,""y"":2}},{""action_index"":2,""timestamp"":284135.2000002861,""action"":""place"",""furniture"":""Table"",""location"":{""x"":1,""y"":2}}]","{""furniture"":[{""grid"":[[""-"",""-""],[""-"",""-""],[""p"",""O""]],""id"":""2_on_table__94e306f0-ad75-49ba-b2f1-553a5ce7c9c5"",""name"":""Table"",""count"":1,""must_place_all"":true}]}","
    <div style=""padding: 4px;"">
      <img src=""assets/trials/intent_TomatoSalad.png"" width=""220"">
      <p style=""margin-top: 0px; margin-bottom: 0px;""><strong>Tomato Salad</strong></p>
    </div>
    <div style=""border: 3px solid #4CAF50; padding: 4px; border-radius: 4px;"">
      <img src=""assets/trials/intent_OnionSalad.png"" width=""220"">
      <p style=""margin-top: 0px; margin-bottom: 0px;""><strong>Onion Salad</strong></p>
    </div>
  "
9869c018-45e4-4d69-80fb-dc3e7ac8cb03,9257-484daf44-097d-4a03-91ec-75d1ffe84164,2.0,0.0,2.0,9869c018-45e4-4d69-80fb-dc3e7ac8cb03.json,Salad,"-T-----
L     -
-     -
*     -
1     -
-     -
-O-----","-T-----
L     -
- /P  -
* --  -
1 --  -
-     -
-O-----","[{""name"":""Table"",""initial_count"":1,""placed_count"":1}]",1.0,"[{""furniture_name"":""Table"",""location"":{""x"":2,""y"":2},""width"":2,""height"":3}]",0.0,0.0,0.0,17266.099999904633,"[{""action_index"":0,""timestamp"":302874.40000009537,""action"":""place"",""furniture"":""Table"",""location"":{""x"":2,""y"":2}}]","{""furniture"":[{""grid"":[[""/"",""p""],[""-"",""-""],[""-"",""-""]],""id"":""2_on_table__9869c018-45e4-4d69-80fb-dc3e7ac8cb03"",""name"":""Table"",""count"":1,""must_place_all"":true}]}","
    <div style=""border: 3px solid #4CAF50; padding: 4px; border-radius: 4px;"">
      <img src=""assets/trials/intent_TomatoSalad.png"" width=""220"">
      <p style=""margin-top: 0px; margin-bottom: 0px;""><strong>Tomato Salad</strong></p>
    </div>
    <div style=""padding: 4px;"">
      <img src=""assets/trials/intent_OnionSalad.png"" width=""220"">
      <p style=""margin-top: 0px; margin-bottom: 0px;""><strong>Onion Salad</strong></p>
    </div>
  "
908ba92f-7e3f-40cf-a293-86847bd7f04f,9257-484daf44-097d-4a03-91ec-75d1ffe84164,3.0,0.0,3.0,908ba92f-7e3f-40cf-a293-86847bd7f04f.json,Salad,"-/-----
*     -
-     -
-     -
-     -
-     p
-----1-","-/-----
*     -
-TL   -
---   -
--O   -
-     p
-----1-","[{""name"":""Table"",""initial_count"":1,""placed_count"":1}]",1.0,"[{""furniture_name"":""Table"",""location"":{""x"":1,""y"":2},""width"":2,""height"":3}]",0.0,0.0,0.0,44456.0,"[{""action_index"":0,""timestamp"":322246.90000009537,""action"":""place"",""furniture"":""Table"",""location"":{""x"":1,""y"":2}},{""action_index"":1,""timestamp"":326963.59999990463,""action"":""remove"",""furniture"":""Table"",""location"":{""x"":1,""y"":2}},{""action_index"":2,""timestamp"":338146.59999990463,""action"":""place"",""furniture"":""Table"",""location"":{""x"":1,""y"":2}},{""action_index"":3,""timestamp"":340405.7000002861,""action"":""remove"",""furniture"":""Table"",""location"":{""x"":1,""y"":2}},{""action_index"":4,""timestamp"":346521,""action"":""place"",""furniture"":""Table"",""location"":{""x"":1,""y"":2}}]","{""furniture"":[{""grid"":[[""T"",""L""],[""-"",""-""],[""-"",""O""]],""id"":""3_on_table__908ba92f-7e3f-40cf-a293-86847bd7f04f"",""name"":""Table"",""count"":1,""must_place_all"":true}]}","
    <div style=""border: 3px solid #4CAF50; padding: 4px; border-radius: 4px;"">
      <img src=""assets/trials/intent_TomatoSalad.png"" width=""220"">
      <p style=""margin-top: 0px; margin-bottom: 0px;""><strong>Tomato Salad</strong></p>
    </div>
    <div style=""padding: 4px;"">
      <img src=""assets/trials/intent_OnionSalad.png"" width=""220"">
      <p style=""margin-top: 0px; margin-bottom: 0px;""><strong>Onion Salad</strong></p>
    </div>
  "
9869c018-45e4-4d69-80fb-dc3e7ac8cb03,9257-484daf44-097d-4a03-91ec-75d1ffe84164,4.0,0.0,4.0,9869c018-45e4-4d69-80fb-dc3e7ac8cb03.json,SaladOL,"-T-----
L     -
-     -
*     -
1     -
-     -
-O-----","-T-----
L     -
-     -
* /P  -
1 --  -
- --  -
-O-----","[{""name"":""Table"",""initial_count"":1,""placed_count"":1}]",1.0,"[{""furniture_name"":""Table"",""location"":{""x"":2,""y"":3},""width"":2,""height"":3}]",0.0,0.0,0.0,25583.400000095367,"[{""action_index"":0,""timestamp"":358668,""action"":""place"",""furniture"":""Table"",""location"":{""x"":2,""y"":3}}]","{""furniture"":[{""grid"":[[""/"",""p""],[""-"",""-""],[""-"",""-""]],""id"":""2_on_table__9869c018-45e4-4d69-80fb-dc3e7ac8cb03"",""name"":""Table"",""count"":1,""must_place_all"":true}]}","
    <div style=""padding: 4px;"">
      <img src=""assets/trials/intent_TomatoSalad.png"" width=""220"">
      <p style=""margin-top: 0px; margin-bottom: 0px;""><strong>Tomato Salad</strong></p>
    </div>
    <div style=""border: 3px solid #4CAF50; padding: 4px; border-radius: 4px;"">
      <img src=""assets/trials/intent_OnionSalad.png"" width=""220"">
      <p style=""margin-top: 0px; margin-bottom: 0px;""><strong>Onion Salad</strong></p>
    </div>
  "
908ba92f-7e3f-40cf-a293-86847bd7f04f,9257-484daf44-097d-4a03-91ec-75d1ffe84164,5.0,0.0,5.0,908ba92f-7e3f-40cf-a293-86847bd7f04f.json,SaladOL,"-/-----
*     -
-     -
-     -
-     -
-     p
-----1-","-/-----
*     -
-     -
- TL  -
- --  -
- -O  p
-----1-","[{""name"":""Table"",""initial_count"":1,""placed_count"":1}]",1.0,"[{""furniture_name"":""Table"",""location"":{""x"":2,""y"":3},""width"":2,""height"":3}]",0.0,0.0,0.0,29214.799999713898,"[{""action_index"":0,""timestamp"":388778,""action"":""place"",""furniture"":""Table"",""location"":{""x"":1,""y"":3}},{""action_index"":1,""timestamp"":396521,""action"":""remove"",""furniture"":""Table"",""location"":{""x"":1,""y"":3}},{""action_index"":2,""timestamp"":398194.7000002861,""action"":""place"",""furniture"":""Table"",""location"":{""x"":2,""y"":3}}]","{""furniture"":[{""grid"":[[""T"",""L""],[""-"",""-""],[""-"",""O""]],""id"":""3_on_table__908ba92f-7e3f-40cf-a293-86847bd7f04f"",""name"":""Table"",""count"":1,""must_place_all"":true}]}","
    <div style=""padding: 4px;"">
      <img src=""assets/trials/intent_TomatoSalad.png"" width=""220"">
      <p style=""margin-top: 0px; margin-bottom: 0px;""><strong>Tomato Salad</strong></p>
    </div>
    <div style=""border: 3px solid #4CAF50; padding: 4px; border-radius: 4px;"">
      <img src=""assets/trials/intent_OnionSalad.png"" width=""220"">
      <p style=""margin-top: 0px; margin-bottom: 0px;""><strong>Onion Salad</strong></p>
    </div>
  "
923da982-5016-4456-980f-fe08463be1e4,9257-484daf44-097d-4a03-91ec-75d1ffe84164,6.0,0.0,6.0,923da982-5016-4456-980f-fe08463be1e4.json,SaladOL,"-------
T     O
-     -
-     /
-     -
-     *
-1---L-","-------
T     O
-  P- -
-  -- /
-  -- -
-     *
-1---L-","[{""name"":""Table"",""initial_count"":1,""placed_count"":1}]",1.0,"[{""furniture_name"":""Table"",""location"":{""x"":3,""y"":2},""width"":2,""height"":3}]",0.0,0.0,0.0,58123.300000190735,"[{""action_index"":0,""timestamp"":413875.7000002861,""action"":""place"",""furniture"":""Table"",""location"":{""x"":3,""y"":3}},{""action_index"":1,""timestamp"":416121.2000002861,""action"":""remove"",""furniture"":""Table"",""location"":{""x"":3,""y"":3}},{""action_index"":2,""timestamp"":429667.59999990463,""action"":""place"",""furniture"":""Table"",""location"":{""x"":3,""y"":2}},{""action_index"":3,""timestamp"":435417.90000009537,""action"":""remove"",""furniture"":""Table"",""location"":{""x"":3,""y"":2}},{""action_index"":4,""timestamp"":436288.30000019073,""action"":""place"",""furniture"":""Table"",""location"":{""x"":3,""y"":3}},{""action_index"":5,""timestamp"":442192,""action"":""remove"",""furniture"":""Table"",""location"":{""x"":3,""y"":3}},{""action_index"":6,""timestamp"":446388.5,""action"":""place"",""furniture"":""Table"",""location"":{""x"":3,""y"":2}},{""action_index"":7,""timestamp"":448292,""action"":""remove"",""furniture"":""Table"",""location"":{""x"":3,""y"":2}},{""action_index"":8,""timestamp"":448402.59999990463,""action"":""place"",""furniture"":""Table"",""location"":{""x"":4,""y"":2}},{""action_index"":9,""timestamp"":448890.59999990463,""action"":""remove"",""furniture"":""Table"",""location"":{""x"":4,""y"":2}},{""action_index"":10,""timestamp"":449345.40000009537,""action"":""place"",""furniture"":""Table"",""location"":{""x"":3,""y"":2}},{""action_index"":11,""timestamp"":454975.5,""action"":""remove"",""furniture"":""Table"",""location"":{""x"":3,""y"":2}},{""action_index"":12,""timestamp"":460633.09999990463,""action"":""place"",""furniture"":""Table"",""location"":{""x"":3,""y"":2}},{""action_index"":13,""timestamp"":461199.7000002861,""action"":""remove"",""furniture"":""Table"",""location"":{""x"":3,""y"":2}},{""action_index"":14,""timestamp"":464278.7000002861,""action"":""place"",""furniture"":""Table"",""location"":{""x"":3,""y"":2}}]","{""furniture"":[{""grid"":[[""p"",""-""],[""-"",""-""],[""-"",""-""]],""id"":""1_on_table__923da982-5016-4456-980f-fe08463be1e4"",""name"":""Table"",""count"":1,""must_place_all"":true}]}","
    <div style=""padding: 4px;"">
      <img src=""assets/trials/intent_TomatoSalad.png"" width=""220"">
      <p style=""margin-top: 0px; margin-bottom: 0px;""><strong>Tomato Salad</strong></p>
    </div>
    <div style=""border: 3px solid #4CAF50; padding: 4px; border-radius: 4px;"">
      <img src=""assets/trials/intent_OnionSalad.png"" width=""220"">
      <p style=""margin-top: 0px; margin-bottom: 0px;""><strong>Onion Salad</strong></p>
    </div>
  "
b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f,9257-484daf44-097d-4a03-91ec-75d1ffe84164,7.0,0.0,7.0,b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f.json,SaladOL,"-----1-
-     T
-     -
-     /
-     -
-     -
-p*----","-----1-
-     T
-     -
-  O- /
-  -L -
-  -- -
-p*----","[{""name"":""Table"",""initial_count"":1,""placed_count"":1}]",1.0,"[{""furniture_name"":""Table"",""location"":{""x"":3,""y"":3},""width"":2,""height"":3}]",0.0,0.0,0.0,35367.5,"[{""action_index"":0,""timestamp"":469814.2000002861,""action"":""place"",""furniture"":""Table"",""location"":{""x"":4,""y"":3}},{""action_index"":1,""timestamp"":470448.2000002861,""action"":""remove"",""furniture"":""Table"",""location"":{""x"":4,""y"":3}},{""action_index"":2,""timestamp"":475752.2000002861,""action"":""place"",""furniture"":""Table"",""location"":{""x"":3,""y"":3}},{""action_index"":3,""timestamp"":487411.90000009537,""action"":""remove"",""furniture"":""Table"",""location"":{""x"":3,""y"":3}},{""action_index"":4,""timestamp"":488578.80000019073,""action"":""place"",""furniture"":""Table"",""location"":{""x"":2,""y"":2}},{""action_index"":5,""timestamp"":494515,""action"":""remove"",""furniture"":""Table"",""location"":{""x"":2,""y"":2}},{""action_index"":6,""timestamp"":495679.09999990463,""action"":""place"",""furniture"":""Table"",""location"":{""x"":3,""y"":3}},{""action_index"":7,""timestamp"":495933.09999990463,""action"":""remove"",""furniture"":""Table"",""location"":{""x"":3,""y"":3}},{""action_index"":8,""timestamp"":496692.90000009537,""action"":""place"",""furniture"":""Table"",""location"":{""x"":3,""y"":3}}]","{""furniture"":[{""grid"":[[""O"",""-""],[""-"",""L""],[""-"",""-""]],""id"":""2_on_table__b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f"",""name"":""Table"",""count"":1,""must_place_all"":true}]}","
    <div style=""padding: 4px;"">
      <img src=""assets/trials/intent_TomatoSalad.png"" width=""220"">
      <p style=""margin-top: 0px; margin-bottom: 0px;""><strong>Tomato Salad</strong></p>
    </div>
    <div style=""border: 3px solid #4CAF50; padding: 4px; border-radius: 4px;"">
      <img src=""assets/trials/intent_OnionSalad.png"" width=""220"">
      <p style=""margin-top: 0px; margin-bottom: 0px;""><strong>Onion Salad</strong></p>
    </div>
  "
b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f,9257-484daf44-097d-4a03-91ec-75d1ffe84164,8.0,0.0,8.0,b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f.json,Salad,"-----1-
-     T
-     -
-     /
-     -
-     -
-p*----","-----1-
-  O- T
-  -L -
-  -- /
-     -
-     -
-p*----","[{""name"":""Table"",""initial_count"":1,""placed_count"":1}]",1.0,"[{""furniture_name"":""Table"",""location"":{""x"":3,""y"":1},""width"":2,""height"":3}]",0.0,0.0,0.0,22069.900000095367,"[{""action_index"":0,""timestamp"":507834.90000009537,""action"":""place"",""furniture"":""Table"",""location"":{""x"":3,""y"":1}},{""action_index"":1,""timestamp"":512878.5,""action"":""remove"",""furniture"":""Table"",""location"":{""x"":3,""y"":1}},{""action_index"":2,""timestamp"":516534.90000009537,""action"":""place"",""furniture"":""Table"",""location"":{""x"":3,""y"":1}},{""action_index"":3,""timestamp"":519860.30000019073,""action"":""remove"",""furniture"":""Table"",""location"":{""x"":3,""y"":1}},{""action_index"":4,""timestamp"":522507.90000009537,""action"":""place"",""furniture"":""Table"",""location"":{""x"":3,""y"":1}}]","{""furniture"":[{""grid"":[[""O"",""-""],[""-"",""L""],[""-"",""-""]],""id"":""2_on_table__b69ccfaa-7ae4-4bf8-ac1f-a0a9d5fcb40f"",""name"":""Table"",""count"":1,""must_place_all"":true}]}","
    <div style=""border: 3px solid #4CAF50; padding: 4px; border-radius: 4px;"">
      <img src=""assets/trials/intent_TomatoSalad.png"" width=""220"">
      <p style=""margin-top: 0px; margin-bottom: 0px;""><strong>Tomato Salad</strong></p>
    </div>
    <div style=""padding: 4px;"">
      <img src=""assets/trials/intent_OnionSalad.png"" width=""220"">
      <p style=""margin-top: 0px; margin-bottom: 0px;""><strong>Onion Salad</strong></p>
    </div>
  "
9ea49cb3-212e-452f-908a-09b81601fe45,9257-484daf44-097d-4a03-91ec-75d1ffe84164,9.0,0.0,9.0,9ea49cb3-212e-452f-908a-09b81601fe45.json,Salad,"-----T-
-     -
p     -
/     1
L     -
*     -
-----O-","-----T-
-     -
p     -
/  -- 1
L  -- -
*  -- -
-----O-","[{""name"":""Table"",""initial_count"":1,""placed_count"":1}]",1.0,"[{""furniture_name"":""Table"",""location"":{""x"":3,""y"":3},""width"":2,""height"":3}]",0.0,0.0,0.0,24098.199999809265,"[{""action_index"":0,""timestamp"":529773.9000000954,""action"":""place"",""furniture"":""Table"",""location"":{""x"":4,""y"":1}},{""action_index"":1,""timestamp"":531363.4000000954,""action"":""remove"",""furniture"":""Table"",""location"":{""x"":4,""y"":1}},{""action_index"":2,""timestamp"":531881.8000001907,""action"":""place"",""furniture"":""Table"",""location"":{""x"":4,""y"":3}},{""action_index"":3,""timestamp"":533266.4000000954,""action"":""remove"",""furniture"":""Table"",""location"":{""x"":4,""y"":3}},{""action_index"":4,""timestamp"":536748.7000002861,""action"":""place"",""furniture"":""Table"",""location"":{""x"":3,""y"":3}},{""action_index"":5,""timestamp"":537666.4000000954,""action"":""remove"",""furniture"":""Table"",""location"":{""x"":3,""y"":3}},{""action_index"":6,""timestamp"":542365.4000000954,""action"":""place"",""furniture"":""Table"",""location"":{""x"":3,""y"":3}}]","{""furniture"":[{""grid"":[[""-"",""-""],[""-"",""-""],[""-"",""-""]],""id"":""0_on_table__9ea49cb3-212e-452f-908a-09b81601fe45"",""name"":""Table"",""count"":1,""must_place_all"":true}]}","
    <div style=""border: 3px solid #4CAF50; padding: 4px; border-radius: 4px;"">
      <img src=""assets/trials/intent_TomatoSalad.png"" width=""220"">
      <p style=""margin-top: 0px; margin-bottom: 0px;""><strong>Tomato Salad</strong></p>
    </div>
    <div style=""padding: 4px;"">
      <img src=""assets/trials/intent_OnionSalad.png"" width=""220"">
      <p style=""margin-top: 0px; margin-bottom: 0px;""><strong>Onion Salad</strong></p>
    </div>
  "
94e306f0-ad75-49ba-b2f1-553a5ce7c9c5,9257-484daf44-097d-4a03-91ec-75d1ffe84164,10.0,0.0,10.0,94e306f0-ad75-49ba-b2f1-553a5ce7c9c5.json,Salad,"-----1-
-     *
-     T
-     -
-     -
/     -
-L-----","-----1-
-     *
-     T
-   ---
-   ---
/   PO-
-L-----","[{""name"":""Table"",""initial_count"":1,""placed_count"":1}]",1.0,"[{""furniture_name"":""Table"",""location"":{""x"":4,""y"":3},""width"":2,""height"":3}]",0.0,0.0,0.0,10860.400000095367,"[{""action_index"":0,""timestamp"":552761.3000001907,""action"":""place"",""furniture"":""Table"",""location"":{""x"":4,""y"":3}}]","{""furniture"":[{""grid"":[[""-"",""-""],[""-"",""-""],[""p"",""O""]],""id"":""2_on_table__94e306f0-ad75-49ba-b2f1-553a5ce7c9c5"",""name"":""Table"",""count"":1,""must_place_all"":true}]}","
    <div style=""border: 3px solid #4CAF50; padding: 4px; border-radius: 4px;"">
      <img src=""assets/trials/intent_TomatoSalad.png"" width=""220"">
      <p style=""margin-top: 0px; margin-bottom: 0px;""><strong>Tomato Salad</strong></p>
    </div>
    <div style=""padding: 4px;"">
      <img src=""assets/trials/intent_OnionSalad.png"" width=""220"">
      <p style=""margin-top: 0px; margin-bottom: 0px;""><strong>Onion Salad</strong></p>
    </div>
  "
e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5,9257-484daf44-097d-4a03-91ec-75d1ffe84164,11.0,0.0,11.0,e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5.json,Salad,"-------
L     O
-     -
/     *
-     -
T     1
-----p-","-------
L  -- O
-  -- -
/  -- *
-     -
T     1
-----p-","[{""name"":""Table"",""initial_count"":1,""placed_count"":1}]",1.0,"[{""furniture_name"":""Table"",""location"":{""x"":3,""y"":1},""width"":2,""height"":3}]",0.0,0.0,0.0,24832.699999809265,"[{""action_index"":0,""timestamp"":564831.4000000954,""action"":""place"",""furniture"":""Table"",""location"":{""x"":3,""y"":1}}]","{""furniture"":[{""grid"":[[""-"",""-""],[""-"",""-""],[""-"",""-""]],""id"":""0_on_table__e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5"",""name"":""Table"",""count"":1,""must_place_all"":true}]}","
    <div style=""border: 3px solid #4CAF50; padding: 4px; border-radius: 4px;"">
      <img src=""assets/trials/intent_TomatoSalad.png"" width=""220"">
      <p style=""margin-top: 0px; margin-bottom: 0px;""><strong>Tomato Salad</strong></p>
    </div>
    <div style=""padding: 4px;"">
      <img src=""assets/trials/intent_OnionSalad.png"" width=""220"">
      <p style=""margin-top: 0px; margin-bottom: 0px;""><strong>Onion Salad</strong></p>
    </div>
  "
74b431e8-e8ca-48fd-b5b4-ab6f32563faf,9257-484daf44-097d-4a03-91ec-75d1ffe84164,12.0,0.0,12.0,74b431e8-e8ca-48fd-b5b4-ab6f32563faf.json,Salad,"-------
-     O
-     *
-     -
T     -
-     -
---1---","-------
-     O
- /P  *
- L-  -
T --  -
-     -
---1---","[{""name"":""Table"",""initial_count"":1,""placed_count"":1}]",1.0,"[{""furniture_name"":""Table"",""location"":{""x"":2,""y"":2},""width"":2,""height"":3}]",0.0,0.0,0.0,12614.299999713898,"[{""action_index"":0,""timestamp"":588600.3000001907,""action"":""place"",""furniture"":""Table"",""location"":{""x"":2,""y"":3}},{""action_index"":1,""timestamp"":591102.8000001907,""action"":""remove"",""furniture"":""Table"",""location"":{""x"":2,""y"":3}},{""action_index"":2,""timestamp"":591699.2000002861,""action"":""place"",""furniture"":""Table"",""location"":{""x"":2,""y"":2}}]","{""furniture"":[{""grid"":[[""/"",""p""],[""L"",""-""],[""-"",""-""]],""id"":""3_on_table__74b431e8-e8ca-48fd-b5b4-ab6f32563faf"",""name"":""Table"",""count"":1,""must_place_all"":true}]}","
    <div style=""border: 3px solid #4CAF50; padding: 4px; border-radius: 4px;"">
      <img src=""assets/trials/intent_TomatoSalad.png"" width=""220"">
      <p style=""margin-top: 0px; margin-bottom: 0px;""><strong>Tomato Salad</strong></p>
    </div>
    <div style=""padding: 4px;"">
      <img src=""assets/trials/intent_OnionSalad.png"" width=""220"">
      <p style=""margin-top: 0px; margin-bottom: 0px;""><strong>Onion Salad</strong></p>
    </div>
  "
ccd95ed1-36b4-46f6-a2fc-fd3f110cda80,9257-484daf44-097d-4a03-91ec-75d1ffe84164,13.0,0.0,13.0,ccd95ed1-36b4-46f6-a2fc-fd3f110cda80.json,Salad,"-------
T     -
-     -
-     -
-     -
*     -
-1---O-","-------
T --  -
- L-  -
- P/  -
-     -
*     -
-1---O-","[{""name"":""Table"",""initial_count"":1,""placed_count"":1}]",1.0,"[{""furniture_name"":""Table"",""location"":{""x"":2,""y"":1},""width"":2,""height"":3}]",0.0,0.0,0.0,18256.200000286102,"[{""action_index"":0,""timestamp"":609982.2000002861,""action"":""place"",""furniture"":""Table"",""location"":{""x"":2,""y"":1}}]","{""furniture"":[{""grid"":[[""-"",""-""],[""L"",""-""],[""p"",""/""]],""id"":""3_on_table__ccd95ed1-36b4-46f6-a2fc-fd3f110cda80"",""name"":""Table"",""count"":1,""must_place_all"":true}]}","
    <div style=""border: 3px solid #4CAF50; padding: 4px; border-radius: 4px;"">
      <img src=""assets/trials/intent_TomatoSalad.png"" width=""220"">
      <p style=""margin-top: 0px; margin-bottom: 0px;""><strong>Tomato Salad</strong></p>
    </div>
    <div style=""padding: 4px;"">
      <img src=""assets/trials/intent_OnionSalad.png"" width=""220"">
      <p style=""margin-top: 0px; margin-bottom: 0px;""><strong>Onion Salad</strong></p>
    </div>
  "
74b431e8-e8ca-48fd-b5b4-ab6f32563faf,9257-484daf44-097d-4a03-91ec-75d1ffe84164,14.0,0.0,14.0,74b431e8-e8ca-48fd-b5b4-ab6f32563faf.json,SaladOL,"-------
-     O
-     *
-     -
T     -
-     -
---1---","-------
-     O
-     *
-   /P-
T   L--
-   ---
---1---","[{""name"":""Table"",""initial_count"":1,""placed_count"":1}]",1.0,"[{""furniture_name"":""Table"",""location"":{""x"":4,""y"":3},""width"":2,""height"":3}]",0.0,0.0,0.0,23895.599999904633,"[{""action_index"":0,""timestamp"":620866,""action"":""place"",""furniture"":""Table"",""location"":{""x"":2,""y"":2}},{""action_index"":1,""timestamp"":624939.0999999046,""action"":""remove"",""furniture"":""Table"",""location"":{""x"":2,""y"":2}},{""action_index"":2,""timestamp"":627529.8000001907,""action"":""place"",""furniture"":""Table"",""location"":{""x"":4,""y"":2}},{""action_index"":3,""timestamp"":630254.3000001907,""action"":""remove"",""furniture"":""Table"",""location"":{""x"":4,""y"":2}},{""action_index"":4,""timestamp"":630927.5999999046,""action"":""place"",""furniture"":""Table"",""location"":{""x"":4,""y"":3}}]","{""furniture"":[{""grid"":[[""/"",""p""],[""L"",""-""],[""-"",""-""]],""id"":""3_on_table__74b431e8-e8ca-48fd-b5b4-ab6f32563faf"",""name"":""Table"",""count"":1,""must_place_all"":true}]}","
    <div style=""padding: 4px;"">
      <img src=""assets/trials/intent_TomatoSalad.png"" width=""220"">
      <p style=""margin-top: 0px; margin-bottom: 0px;""><strong>Tomato Salad</strong></p>
    </div>
    <div style=""border: 3px solid #4CAF50; padding: 4px; border-radius: 4px;"">
      <img src=""assets/trials/intent_OnionSalad.png"" width=""220"">
      <p style=""margin-top: 0px; margin-bottom: 0px;""><strong>Onion Salad</strong></p>
    </div>
  "
e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5,9257-484daf44-097d-4a03-91ec-75d1ffe84164,15.0,0.0,15.0,e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5.json,SaladOL,"-------
L     O
-     -
/     *
-     -
T     1
-----p-","-------
L     O
-     -
/ --  *
- --  -
T --  1
-----p-","[{""name"":""Table"",""initial_count"":1,""placed_count"":1}]",1.0,"[{""furniture_name"":""Table"",""location"":{""x"":2,""y"":3},""width"":2,""height"":3}]",0.0,0.0,0.0,18813.299999713898,"[{""action_index"":0,""timestamp"":649194.3000001907,""action"":""place"",""furniture"":""Table"",""location"":{""x"":2,""y"":3}}]","{""furniture"":[{""grid"":[[""-"",""-""],[""-"",""-""],[""-"",""-""]],""id"":""0_on_table__e9fc4a2f-efaf-4341-b11b-bf9fbb625dc5"",""name"":""Table"",""count"":1,""must_place_all"":true}]}","
    <div style=""padding: 4px;"">
      <img src=""assets/trials/intent_TomatoSalad.png"" width=""220"">
      <p style=""margin-top: 0px; margin-bottom: 0px;""><strong>Tomato Salad</strong></p>
    </div>
    <div style=""border: 3px solid #4CAF50; padding: 4px; border-radius: 4px;"">
      <img src=""assets/trials/intent_OnionSalad.png"" width=""220"">
      <p style=""margin-top: 0px; margin-bottom: 0px;""><strong>Onion Salad</strong></p>
    </div>
  "
6be479f8-4a3f-4d97-8f06-0f301b0acd64,9257-484daf44-097d-4a03-91ec-75d1ffe84164,16.0,0.0,16.0,6be479f8-4a3f-4d97-8f06-0f301b0acd64.json,SaladOL,"-1-/Lp-
O     *
-     -
-     -
-     -
-     -
-------","-1-/Lp-
O     *
-     -
-   -T-
-   ---
-   ---
-------","[{""name"":""Table"",""initial_count"":1,""placed_count"":1}]",1.0,"[{""furniture_name"":""Table"",""location"":{""x"":4,""y"":3},""width"":2,""height"":3}]",0.0,0.0,0.0,10555.299999713898,"[{""action_index"":0,""timestamp"":663322.8000001907,""action"":""place"",""furniture"":""Table"",""location"":{""x"":4,""y"":3}}]","{""furniture"":[{""grid"":[[""-"",""T""],[""-"",""-""],[""-"",""-""]],""id"":""1_on_table__6be479f8-4a3f-4d97-8f06-0f301b0acd64"",""name"":""Table"",""count"":1,""must_place_all"":true}]}","
    <div style=""padding: 4px;"">
      <img src=""assets/trials/intent_TomatoSalad.png"" width=""220"">
      <p style=""margin-top: 0px; margin-bottom: 0px;""><strong>Tomato Salad</strong></p>
    </div>
    <div style=""border: 3px solid #4CAF50; padding: 4px; border-radius: 4px;"">
      <img src=""assets/trials/intent_OnionSalad.png"" width=""220"">
      <p style=""margin-top: 0px; margin-bottom: 0px;""><strong>Onion Salad</strong></p>
    </div>
  "
